t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n1	g0n1	d-g0n3	g0n3	d-g0n5	g0n5	d-g0n6	g0n6	d-g0n7	g0n7	d-g0n8	g0n8	d-g0n9	g0n9	d-g0n10	g0n10	d-g0n11	g0n11	d-g0n12	g0n12	d-g0n13	g0n13	d-g0n16	g0n16	d-g0n17	g0n17	d-g0n18	g0n18	d-g1n0	g1n0	d-g1n4	g1n4	d-g1n5	g1n5	d-g1n8	g1n8	d-g1n9	g1n9	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n12	g1n12	d-g1n16	g1n16	d-g1n17	g1n17	d-g1n18	g1n18	d-g2n1	g2n1	d-g2n3	g2n3	d-g2n6	g2n6	d-g2n8	g2n8	d-g2n9	g2n9	d-g2n10	g2n10	d-g2n11	g2n11	d-g2n12	g2n12	d-g2n13	g2n13	d-g2n14	g2n14	d-g2n15	g2n15	d-g2n17	g2n17	d-g2n19	g2n19	d-g3n1	g3n1	d-g3n2	g3n2	d-g3n3	g3n3	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n7	g3n7	d-g3n11	g3n11	d-g3n13	g3n13	d-g3n14	g3n14	d-g3n15	g3n15	d-g3n19	g3n19	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n7	g4n7	d-g4n8	g4n8	d-g4n9	g4n9	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n14	g4n14	d-g4n15	g4n15	d-g4n17	g4n17	d-g4n18	g4n18	d-g4n19	g4n19	d-g5n0	g5n0	d-g5n2	g5n2	d-g5n4	g5n4	d-g5n5	g5n5	d-g5n7	g5n7	d-g5n8	g5n8	d-g5n10	g5n10	d-g5n14	g5n14	d-g5n15	g5n15	d-g5n16	g5n16	d-g5n18	g5n18	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n9	g6n9	d-g6n11	g6n11	d-g6n12	g6n12	d-g6n13	g6n13	d-g6n14	g6n14	d-g6n16	g6n16	d-g6n17	g6n17	d-g6n19	g6n19	d-g7n0	g7n0	d-g7n1	g7n1	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n7	g7n7	d-g7n8	g7n8	d-g7n13	g7n13	d-g7n16	g7n16	d-g7n17	g7n17	d-g7n18	g7n18	d-g7n19	g7n19	d-g8n0	g8n0	d-g8n2	g8n2	d-g8n4	g8n4	d-g8n5	g8n5	d-g8n6	g8n6	d-g8n9	g8n9	d-g8n15	g8n15	d-g8n19	g8n19	d-g9n2	g9n2	d-g9n4	g9n4	d-g9n6	g9n6	d-g9n7	g9n7	d-g9n10	g9n10	d-g9n12	g9n12	d-g9n13	g9n13	d-g9n14	g9n14	d-g9n15	g9n15	d-g9n16	g9n16	d-g9n18	g9n18	
528	0.83	0.16	3	3	5	3	2	2	8	5	5	5	0	0	5	4	2	2	4	3	7	6	4	3	8	5	2	2	8	5	8	5	1	1	3	2	1	1	6	4	5	4	6	5	0	0	3	2	0	0	1	1	5	3	3	3	3	3	8	5	3	2	0	0	1	1	0	0	6	4	5	4	8	7	2	2	0	0	7	5	3	3	1	1	5	3	1	1	5	4	7	5	0	0	2	2	2	2	4	3	8	5	1	1	4	3	8	7	6	4	8	5	0	0	1	1	5	3	8	5	3	3	6	5	8	7	3	3	1	1	5	3	0	0	8	5	8	6	1	1	5	4	6	5	6	5	4	3	2	2	5	4	7	5	4	3	6	4	8	7	8	7	6	6	4	3	4	3	0	0	4	3	1	1	8	6	3	2	0	0	5	4	8	6	2	2	1	1	5	5	3	2	5	3	8	5	1	1	6	5	0	0	6	5	5	4	0	0	4	3	1	1	7	6	3	3	6	6	1	1	30	18	27	20	40	29	28	17	39	29	43	32	41	22	46	27	41	24	29	20	39	23	
529	0.81	0.16	0	0	0	0	4	3	1	1	2	2	8	6	1	1	3	2	8	5	3	3	2	2	2	2	2	2	8	5	6	4	2	2	7	5	4	3	2	2	2	2	4	3	6	4	4	3	5	4	6	5	4	3	2	2	1	1	6	4	8	5	5	4	2	2	8	6	7	4	2	2	6	4	4	3	6	4	1	1	0	0	4	3	0	0	3	3	8	6	2	2	2	2	1	1	6	4	8	6	6	4	3	2	6	4	4	3	6	4	2	2	0	0	4	3	0	0	2	2	6	6	2	2	4	3	5	4	4	3	6	4	5	3	3	2	3	3	5	3	1	1	1	1	0	0	5	3	6	4	0	0	1	1	0	0	3	2	3	2	6	4	7	5	8	6	5	3	1	1	3	3	2	2	4	3	2	2	1	1	7	5	2	2	1	1	6	4	6	4	7	5	6	4	5	3	1	1	5	4	3	3	3	3	1	1	3	3	7	5	6	4	7	4	4	3	4	3	5	3	40	24	32	23	26	19	39	23	36	27	30	22	46	25	35	21	42	25	30	21	31	19	
530	0.89	0.13	0	0	0	0	8	7	3	3	5	5	4	4	7	6	3	2	3	2	0	0	0	0	8	7	5	4	3	2	6	4	1	1	6	5	6	5	5	3	5	4	6	5	3	2	1	1	0	0	0	0	1	1	4	4	7	6	4	4	1	1	8	6	4	3	1	1	0	0	3	3	0	0	5	5	6	4	2	2	2	2	5	4	6	5	5	5	8	7	3	3	0	0	0	0	2	2	7	7	7	6	1	1	4	4	8	7	5	4	3	3	0	0	4	3	1	1	2	2	4	3	5	5	5	5	7	5	7	6	7	6	7	5	7	6	8	6	5	4	0	0	5	4	3	3	2	2	5	4	6	5	2	2	5	4	1	1	0	0	4	4	2	2	4	4	5	3	2	2	8	6	2	2	7	6	6	5	1	1	3	3	4	3	3	3	1	1	4	4	0	0	1	1	0	0	8	5	1	1	0	0	3	3	3	3	6	6	3	3	6	5	0	0	4	3	0	0	2	2	21	17	37	27	34	24	41	33	35	26	25	19	38	30	30	24	47	28	36	25	41	24	
531	0.83	0.16	2	2	0	0	3	3	0	0	7	5	1	1	6	5	4	3	4	3	3	3	8	6	7	4	6	4	8	5	2	2	1	1	6	4	3	2	6	4	3	3	6	5	7	4	2	2	2	2	8	6	8	5	7	4	1	1	2	2	3	2	2	2	8	6	2	2	2	2	0	0	6	5	8	6	1	1	3	3	8	7	8	5	7	4	2	2	0	0	8	7	2	2	6	6	8	7	4	3	6	4	4	3	5	3	6	4	4	3	6	5	0	0	5	4	7	5	4	3	3	3	1	1	0	0	2	2	7	6	7	4	5	3	5	3	2	2	8	7	3	3	1	1	6	5	4	4	7	5	7	5	0	0	6	4	2	2	0	0	3	2	3	3	5	4	8	5	2	2	3	3	2	2	6	5	6	4	6	4	4	3	5	4	2	2	2	2	2	2	1	1	6	4	0	0	5	3	5	4	7	6	8	6	2	2	7	5	8	5	3	2	4	4	1	1	7	7	7	6	34	27	39	28	40	29	27	16	38	28	33	24	31	17	24	19	31	19	26	18	36	21	
532	0.81	0.15	1	1	5	4	3	3	3	2	0	0	7	6	2	2	0	0	2	2	4	3	7	6	5	3	5	3	3	2	0	0	2	2	4	3	0	0	6	4	2	2	5	4	3	2	7	4	3	3	8	6	8	5	4	3	6	4	3	2	1	1	4	3	4	3	2	2	1	1	0	0	1	1	6	5	3	2	3	3	0	0	7	5	7	4	1	1	8	6	3	2	6	5	5	4	8	5	6	5	7	4	8	5	0	0	5	3	1	1	1	1	3	3	4	3	3	2	6	4	5	4	3	3	8	6	7	5	2	2	6	4	6	4	3	2	1	1	7	5	5	4	4	3	0	0	7	5	2	2	6	5	8	5	4	3	5	4	1	1	1	1	7	6	3	3	4	3	4	3	8	6	1	1	1	1	7	5	7	4	4	3	1	1	1	1	3	3	8	5	2	2	4	3	1	1	0	0	6	5	8	6	8	6	5	4	6	5	6	4	1	1	1	1	4	3	4	3	5	3	39	23	33	24	38	27	26	15	40	30	30	22	24	13	32	26	35	21	23	16	28	17	
533	0.88	0.15	4	4	2	2	3	3	5	4	3	3	2	2	2	2	0	0	4	3	4	3	6	5	2	2	6	5	6	4	0	0	6	6	2	2	3	3	5	3	6	6	1	1	5	3	7	4	1	1	4	4	1	1	6	4	1	1	8	7	5	3	0	0	3	3	3	3	0	0	1	1	6	4	2	2	2	2	8	6	5	4	6	5	1	1	1	1	1	1	0	0	8	5	3	3	1	1	5	4	6	4	7	6	0	0	3	3	1	1	4	3	7	6	5	5	0	0	6	4	7	6	4	3	5	4	3	3	5	4	2	2	3	3	2	2	2	2	7	6	0	0	5	4	5	4	0	0	5	3	2	2	3	2	8	5	7	7	3	3	7	5	2	2	2	2	7	6	7	6	5	5	6	6	2	2	1	1	3	3	6	5	0	0	3	3	4	4	8	5	8	7	5	3	2	2	7	5	6	6	0	0	6	6	3	3	8	7	8	5	3	3	7	7	6	6	3	3	5	3	39	23	38	27	29	25	39	23	26	23	29	21	22	17	37	22	26	16	40	28	35	21	
534	0.84	0.15	2	2	4	4	1	1	8	5	4	3	0	0	3	3	5	4	0	0	1	1	1	1	1	1	3	2	6	4	0	0	4	3	8	5	2	2	3	2	7	5	8	6	2	2	0	0	3	3	0	0	8	7	2	2	5	4	7	4	1	1	8	7	3	3	1	1	3	3	1	1	0	0	2	2	2	2	4	3	0	0	6	4	3	3	8	7	2	2	6	4	6	4	3	3	8	5	7	6	3	2	6	4	8	7	0	0	3	2	7	5	5	4	4	3	3	2	3	2	2	2	5	4	8	6	5	4	1	1	0	0	0	0	8	7	6	5	7	5	7	6	8	6	8	6	4	3	1	1	2	2	0	0	6	4	3	2	4	4	5	3	1	1	8	7	4	3	7	6	6	5	3	3	7	5	1	1	4	4	2	2	5	5	7	5	7	5	7	4	6	4	1	1	5	5	1	1	1	1	7	7	6	5	6	6	6	5	5	3	4	4	0	0	8	6	4	3	8	5	25	15	43	31	31	22	32	19	30	23	43	32	42	33	39	23	30	18	29	20	31	19	
535	0.81	0.15	0	0	3	2	6	6	3	2	8	6	1	1	7	6	3	2	5	3	3	3	3	3	7	6	7	5	7	4	5	3	6	5	1	1	5	4	8	5	6	5	8	6	2	2	6	4	7	5	3	3	1	1	7	4	7	4	4	3	1	1	5	4	6	5	2	2	7	4	5	5	6	4	3	3	7	4	3	3	6	5	4	3	7	6	4	3	3	3	7	5	7	4	4	3	3	2	1	1	1	1	8	5	0	0	1	1	3	2	6	4	6	5	6	5	5	3	4	3	5	4	4	3	4	3	1	1	5	4	1	1	7	5	1	1	3	3	3	2	6	5	1	1	5	4	4	3	0	0	8	7	2	2	7	4	3	2	2	2	2	2	5	5	0	0	3	2	5	4	7	6	5	4	5	4	1	1	5	3	7	5	4	3	2	2	0	0	1	1	4	3	7	5	8	5	1	1	6	5	4	3	0	0	8	6	6	5	7	5	1	1	1	1	5	4	8	6	3	2	35	21	25	18	41	29	34	20	37	28	27	20	25	14	28	17	33	20	45	32	32	19	
536	0.84	0.16	5	4	2	2	7	5	1	1	5	4	1	1	3	3	1	1	0	0	4	3	8	6	4	3	8	5	1	1	8	5	2	2	7	5	3	3	6	4	7	5	3	3	6	4	2	2	8	6	0	0	0	0	5	3	4	3	7	4	8	5	7	5	2	2	0	0	3	2	2	2	0	0	3	3	7	4	5	4	6	5	4	4	2	2	5	4	0	0	5	3	2	2	3	3	3	2	2	2	5	3	5	3	4	3	6	5	2	2	3	2	0	0	0	0	6	4	3	2	2	2	2	2	0	0	0	0	6	5	1	1	0	0	1	1	0	0	5	3	3	3	6	5	1	1	5	3	7	5	6	5	0	0	0	0	5	4	6	4	1	1	4	3	1	1	1	1	5	4	7	6	2	2	2	2	7	6	1	1	8	6	0	0	2	2	8	5	0	0	5	3	3	2	7	4	8	5	3	3	5	4	3	3	7	5	3	3	3	2	1	1	2	2	2	2	3	3	6	4	42	25	37	27	41	29	36	21	44	33	30	22	22	12	23	14	39	23	29	20	26	16	
537	0.93	0.10	2	2	6	5	0	0	7	6	0	0	5	5	3	3	7	4	2	2	6	6	6	5	1	1	1	1	0	0	7	6	6	6	6	5	4	4	6	5	2	2	4	4	5	4	0	0	5	5	4	4	8	7	1	1	5	4	3	2	1	1	2	2	6	6	3	3	4	3	5	4	6	5	2	2	1	1	1	1	3	3	7	7	2	2	8	7	2	2	7	6	5	4	2	2	5	4	3	3	3	3	3	3	6	5	2	2	5	4	5	4	3	3	0	0	1	1	1	1	1	1	6	6	7	7	6	6	8	7	7	7	5	4	4	4	0	0	0	0	3	3	3	3	7	7	1	1	0	0	2	2	2	2	5	4	3	3	3	3	5	4	8	7	1	1	1	1	5	5	4	3	0	0	0	0	2	2	6	5	4	4	6	6	3	3	2	2	5	4	6	5	4	4	2	2	0	0	4	4	8	7	6	6	2	2	4	4	8	7	7	7	4	3	5	4	2	2	3	3	27	22	24	21	28	20	42	34	39	34	46	34	26	14	31	25	36	29	33	28	29	23	
538	0.85	0.15	3	3	8	5	0	0	3	2	4	3	2	2	6	5	2	2	1	1	7	6	6	5	3	3	7	6	3	3	7	5	4	3	5	3	0	0	7	5	1	1	4	4	8	7	7	4	8	6	8	6	6	4	5	4	0	0	7	4	2	2	4	3	8	6	5	4	3	2	5	4	4	3	0	0	3	3	6	6	8	7	3	2	0	0	2	2	4	3	3	2	1	1	2	2	8	5	1	1	2	2	5	4	7	4	0	0	7	5	2	2	0	0	0	0	7	6	5	4	7	6	2	2	3	3	4	3	3	3	3	2	6	4	6	4	1	1	1	1	1	1	0	0	2	2	0	0	3	3	3	3	2	2	0	0	2	2	4	4	5	3	4	3	0	0	3	2	8	6	6	5	7	6	1	1	1	1	8	5	8	6	3	3	1	1	8	7	2	2	2	2	4	3	0	0	6	5	2	2	1	1	2	2	0	0	5	4	8	5	6	4	0	0	0	0	5	5	5	4	27	22	40	35	29	21	31	18	41	31	31	23	28	15	36	21	25	15	38	27	35	28	
539	0.83	0.16	3	3	2	2	5	5	1	1	7	5	7	6	3	3	1	1	4	4	4	3	8	6	1	1	7	5	0	0	1	1	6	5	7	5	8	8	3	2	6	5	7	7	7	4	2	2	8	6	6	5	3	2	7	4	7	4	3	2	3	3	6	5	4	3	0	0	8	5	1	1	8	5	6	5	6	4	3	3	1	1	0	0	7	6	6	5	4	3	2	2	0	0	8	6	1	1	4	4	6	4	8	5	5	3	1	1	3	2	1	1	3	3	4	3	2	2	8	5	8	6	7	5	8	6	0	0	4	3	8	5	5	3	3	2	1	1	4	4	5	4	6	5	6	5	8	7	1	1	8	6	3	2	2	2	7	7	6	4	0	0	3	3	0	0	6	4	2	2	0	0	4	3	7	6	4	4	0	0	5	4	6	5	1	1	7	5	5	4	7	5	5	3	1	1	3	2	5	4	4	3	3	3	7	6	8	6	8	5	0	0	7	4	1	1	1	1	1	1	34	20	27	20	21	15	39	23	23	17	43	32	24	13	36	21	27	16	36	25	32	19	
540	0.81	0.16	7	6	6	4	6	5	4	3	4	3	4	3	1	1	6	4	5	3	8	6	1	1	7	4	2	2	0	0	1	1	5	4	4	3	5	3	6	4	3	3	4	3	3	2	1	1	7	5	7	5	7	5	2	2	4	3	7	4	4	4	2	2	4	3	4	3	8	5	2	2	2	2	5	4	2	2	6	5	8	6	7	5	5	3	4	3	1	1	6	4	1	1	4	3	6	4	0	0	7	4	7	5	4	3	4	4	6	4	7	5	7	7	0	0	3	2	4	3	1	1	2	2	8	6	1	1	2	2	6	4	1	1	5	3	1	1	3	2	2	2	0	0	3	3	2	2	6	4	4	3	8	5	1	1	8	5	6	4	7	5	3	3	5	4	5	3	0	0	7	6	4	3	0	0	7	5	8	5	0	0	8	6	2	2	0	0	8	5	6	4	2	2	7	6	8	5	6	5	0	0	1	1	5	4	6	5	0	0	4	3	2	2	0	0	5	4	2	2	28	17	27	20	28	20	28	17	34	26	39	29	37	20	24	14	33	20	31	22	44	26	
541	0.81	0.16	0	0	8	5	5	4	8	5	6	5	0	0	1	1	8	5	2	2	4	3	1	1	6	4	7	5	7	4	5	3	5	5	2	2	8	5	5	3	5	4	8	6	5	3	5	3	2	2	6	5	6	4	0	0	7	4	2	2	8	5	0	0	6	5	4	3	5	3	0	0	2	2	7	6	1	1	6	5	6	5	2	2	2	2	0	0	8	6	3	2	3	2	5	4	2	2	4	3	3	2	4	4	5	3	1	1	2	2	7	5	8	6	3	3	7	5	6	4	2	2	3	3	3	3	7	5	8	6	8	5	6	5	7	6	3	3	5	3	8	6	2	2	5	4	6	4	8	5	8	6	3	2	2	2	2	2	7	4	4	3	7	5	7	5	0	0	6	5	6	5	2	2	0	0	1	1	4	3	1	1	2	2	0	0	5	3	2	2	4	3	1	1	7	4	5	3	4	3	1	1	3	3	6	6	8	7	1	1	6	4	2	2	8	6	2	2	5	3	43	25	41	29	41	29	35	21	33	25	37	27	44	24	25	15	39	23	28	20	24	14	
542	0.81	0.15	7	7	2	2	4	3	1	1	6	5	0	0	0	0	6	4	8	5	1	1	8	6	7	4	0	0	4	3	4	3	3	3	3	2	5	3	8	5	2	2	3	3	7	4	6	4	5	4	5	4	4	3	5	3	7	4	1	1	0	0	2	2	6	5	4	3	8	5	5	4	4	3	5	4	0	0	8	6	7	5	4	4	3	2	5	4	0	0	1	1	0	0	2	2	1	1	4	3	0	0	4	3	5	3	1	1	0	0	2	2	3	3	5	4	3	2	5	3	4	3	3	3	6	6	2	2	7	6	2	2	7	5	0	0	6	6	7	5	4	3	6	5	5	4	3	2	6	4	5	4	0	0	6	4	1	1	7	4	6	4	5	4	8	6	4	3	5	4	1	1	6	5	8	6	4	3	1	1	7	5	5	5	3	3	8	5	3	2	1	1	7	5	2	2	8	5	3	3	7	6	1	1	5	4	4	3	5	3	8	5	1	1	5	4	7	6	5	3	26	16	38	27	37	27	23	14	36	27	36	26	35	19	41	24	34	20	44	31	37	22	
543	0.80	0.15	2	2	2	2	6	5	7	5	3	3	2	2	4	3	5	3	5	3	2	2	2	2	6	4	8	5	5	3	3	2	0	0	6	4	7	5	5	3	5	4	7	6	3	2	5	3	1	1	3	3	3	2	7	4	6	4	2	2	2	2	8	6	7	6	2	2	2	2	7	5	2	2	3	3	5	3	8	6	1	1	7	5	7	4	2	2	7	5	2	2	3	2	2	2	6	4	2	2	3	2	0	0	2	2	4	3	1	1	4	3	7	6	5	4	4	3	7	4	4	3	4	3	5	4	5	4	1	1	6	4	4	3	4	3	0	0	0	0	5	4	0	0	5	4	6	4	8	5	8	6	4	3	7	4	1	1	4	3	0	0	4	3	2	2	6	4	8	6	3	3	3	3	8	6	4	3	5	3	4	3	7	5	4	4	4	3	4	3	7	5	4	3	5	3	1	1	8	6	8	6	4	3	1	1	2	2	5	3	2	2	6	4	6	5	0	0	1	1	31	19	23	17	26	19	38	22	33	25	40	29	26	14	40	24	42	25	25	18	39	23	
544	0.81	0.15	6	5	8	5	0	0	2	2	0	0	0	0	2	2	2	2	1	1	1	1	7	6	7	4	6	4	0	0	8	5	6	5	1	1	6	5	4	3	6	5	8	6	3	2	7	4	8	6	1	1	4	3	7	4	4	3	0	0	3	2	6	5	2	2	3	3	3	2	5	4	0	0	7	6	0	0	8	6	3	3	4	3	2	2	4	4	6	5	7	5	4	3	8	6	7	5	8	6	7	4	6	4	2	2	5	3	6	4	0	0	5	4	0	0	6	4	4	3	8	6	4	3	8	6	4	3	1	1	5	3	4	3	6	4	3	3	0	0	2	2	3	3	4	3	4	3	4	3	2	2	3	2	8	5	3	3	6	4	0	0	2	2	7	5	8	5	4	3	7	6	2	2	0	0	8	5	0	0	4	3	0	0	6	5	2	2	8	5	4	3	7	5	7	4	7	5	5	4	0	0	3	3	7	5	8	6	1	1	8	7	3	2	4	3	0	0	7	4	30	18	43	31	30	22	43	25	44	33	27	20	21	12	38	23	40	24	23	16	41	24	
545	0.81	0.16	2	2	5	3	6	5	2	2	6	5	4	3	3	3	4	3	2	2	1	1	2	2	5	3	5	3	0	0	8	5	6	5	3	3	5	3	6	4	4	3	4	3	5	3	7	4	2	2	5	4	7	5	1	1	6	4	2	2	7	5	7	5	5	4	5	4	3	2	7	5	1	1	6	5	6	4	7	5	4	3	7	5	8	5	2	2	3	3	4	3	5	3	3	3	6	4	4	3	4	3	7	5	2	2	3	2	2	2	0	0	4	3	3	3	1	1	7	4	3	3	4	3	1	1	8	6	4	3	1	1	2	2	1	1	8	6	0	0	0	0	6	5	5	4	4	3	6	4	3	3	2	2	3	2	6	5	8	5	3	3	6	6	0	0	6	4	1	1	3	3	7	5	6	5	6	4	5	3	3	3	2	2	3	3	1	1	8	5	0	0	5	3	4	3	4	3	5	4	2	2	5	4	2	2	7	5	3	3	0	0	6	4	6	5	4	3	7	4	46	27	36	26	43	31	37	22	30	23	30	22	35	19	31	19	40	24	34	24	41	24	
546	0.81	0.16	3	3	3	2	3	3	0	0	5	4	7	6	8	6	1	1	7	5	0	0	4	3	7	4	0	0	5	3	7	5	0	0	3	3	3	2	6	4	2	2	2	2	6	4	5	3	7	5	2	2	6	4	6	4	2	2	0	0	7	5	5	4	2	2	2	2	1	1	5	4	8	5	8	6	3	2	8	6	3	3	1	1	4	3	4	4	0	0	4	3	4	3	8	6	6	4	0	0	1	1	7	5	3	2	6	4	5	3	8	5	7	6	0	0	1	1	7	4	1	1	4	3	3	3	0	0	2	2	8	5	4	3	5	3	5	4	4	4	7	5	0	0	3	3	7	5	8	5	1	1	7	5	7	4	3	2	1	1	1	1	5	4	6	5	3	2	2	2	1	1	2	2	5	4	6	4	1	1	6	5	4	4	4	3	5	3	6	4	0	0	0	0	7	4	2	2	7	5	3	3	8	6	2	2	8	6	0	0	6	4	5	3	3	3	0	0	3	2	38	23	24	17	40	29	32	19	32	24	37	27	33	18	36	21	34	20	34	24	36	21	
547	0.90	0.13	4	4	3	3	0	0	8	8	2	2	1	1	7	6	7	6	3	2	4	3	8	6	4	4	1	1	3	3	5	3	5	5	6	6	7	6	2	2	6	6	0	0	4	4	2	2	3	3	1	1	6	4	2	2	6	5	2	2	8	5	4	4	2	2	5	4	4	3	5	5	5	3	5	5	3	3	4	4	5	5	1	1	6	5	1	1	2	2	8	5	7	4	5	5	0	0	4	4	8	7	4	4	7	6	5	4	3	3	0	0	6	5	4	4	7	5	0	0	4	3	1	1	7	7	5	4	3	3	1	1	5	4	3	3	3	3	0	0	8	6	3	3	0	0	8	5	4	4	0	0	8	5	5	4	7	6	1	1	8	7	1	1	7	6	0	0	3	3	6	5	5	5	0	0	4	3	6	5	2	2	0	0	6	6	0	0	8	7	0	0	0	0	7	6	1	1	4	4	2	2	5	5	4	4	7	6	1	1	1	1	4	4	0	0	8	6	0	0	27	22	26	23	28	24	30	18	27	20	43	32	24	19	30	18	34	20	33	23	32	19	
548	0.84	0.15	4	3	7	6	8	7	7	5	7	6	5	4	3	3	7	4	5	3	4	3	6	5	8	5	0	0	3	2	7	5	7	5	4	3	1	1	8	5	0	0	7	6	4	3	7	6	2	2	6	6	5	3	3	3	1	1	3	3	6	4	5	4	2	2	4	3	7	4	1	1	2	2	3	3	8	7	0	0	6	5	2	2	2	2	7	7	8	7	8	5	8	5	6	5	6	4	3	3	6	4	1	1	5	3	4	3	2	2	7	5	4	3	3	3	1	1	1	1	8	6	8	6	2	2	1	1	2	2	1	1	4	3	3	3	7	6	7	7	2	2	1	1	0	0	6	4	2	2	4	4	6	4	3	2	1	1	5	4	6	4	2	2	3	3	5	4	6	6	2	2	7	5	0	0	8	5	4	3	7	6	7	7	7	5	6	5	2	2	8	5	7	5	1	1	8	7	8	6	1	1	2	2	8	6	2	2	2	2	8	7	1	1	2	2	7	6	1	1	33	20	36	26	42	30	39	23	38	28	28	21	37	29	36	21	25	15	43	30	41	24	
549	0.83	0.16	3	3	3	2	4	3	4	3	3	3	1	1	3	3	8	5	0	0	3	3	6	5	1	1	5	3	1	1	3	2	1	1	3	2	0	0	1	1	7	5	0	0	5	3	4	3	0	0	3	3	4	3	2	2	8	5	7	4	5	3	0	0	0	0	5	4	3	2	0	0	6	4	3	3	3	2	7	5	3	3	7	6	7	4	4	3	5	4	7	5	0	0	5	4	8	5	3	3	3	2	2	2	2	2	7	4	5	4	6	4	3	3	1	1	2	2	6	5	6	5	5	4	7	6	4	3	3	3	2	2	7	5	3	2	1	1	1	1	5	4	5	4	3	3	8	5	1	1	2	2	8	5	3	2	3	2	1	1	3	2	7	6	8	6	1	1	4	3	2	2	3	3	1	1	1	1	0	0	8	6	1	1	1	1	3	2	1	1	5	3	1	1	0	0	8	5	0	0	0	0	0	0	2	2	8	6	0	0	4	3	0	0	0	0	6	5	6	5	33	20	36	26	28	20	31	18	37	28	43	32	35	19	35	21	29	17	24	17	31	19	
550	0.93	0.11	1	1	6	5	2	2	7	6	4	4	7	6	6	6	2	2	3	3	2	2	4	4	1	1	6	5	1	1	4	4	0	0	3	2	8	7	1	1	6	6	4	4	1	1	3	3	2	2	7	6	6	5	6	6	8	7	6	5	5	4	3	3	2	2	4	4	6	5	4	4	2	2	5	4	7	6	2	2	4	4	5	5	2	2	4	4	3	3	2	2	1	1	8	7	3	2	3	3	8	7	7	6	5	4	4	4	4	3	3	3	1	1	4	4	3	3	5	5	6	6	5	4	1	1	3	3	8	7	7	7	7	6	4	4	6	5	2	2	0	0	0	0	2	2	3	2	4	3	1	1	0	0	4	4	7	6	3	3	0	0	7	7	0	0	3	3	5	5	4	4	2	2	7	5	4	4	8	7	5	5	1	1	2	2	2	2	0	0	8	7	2	2	4	4	0	0	0	0	6	6	6	6	3	3	1	1	1	1	2	2	0	0	4	4	0	0	5	5	42	25	33	24	34	29	26	21	43	38	20	18	35	27	32	19	28	17	26	22	42	34	
551	0.86	0.15	1	1	1	1	7	6	5	3	5	4	0	0	1	1	3	3	6	5	5	5	7	6	8	7	0	0	7	6	8	5	3	3	4	3	7	5	3	3	6	5	7	6	4	4	6	4	8	8	2	2	6	4	3	2	1	1	7	4	2	2	3	3	7	7	6	6	5	3	4	3	3	2	1	1	6	4	3	3	3	3	8	5	2	2	2	2	1	1	5	4	5	4	1	1	1	1	4	3	8	5	2	2	1	1	4	3	2	2	8	7	3	3	7	5	1	1	1	1	7	6	1	1	5	4	8	7	6	5	6	4	4	3	5	3	1	1	3	3	1	1	8	7	6	5	2	2	5	3	3	3	5	4	6	5	7	5	2	2	7	5	8	6	8	7	2	2	8	6	2	2	7	6	2	2	2	2	3	2	4	3	6	6	0	0	2	2	5	4	6	4	6	4	7	4	3	3	3	3	3	3	1	1	0	0	8	7	6	6	6	4	4	4	1	1	6	5	0	0	34	20	47	34	35	25	24	19	33	25	33	29	29	16	47	28	26	16	32	28	31	19	
552	0.85	0.15	1	1	7	4	2	2	2	2	6	5	3	3	2	2	2	2	2	2	1	1	3	3	6	4	6	4	7	4	8	5	4	4	0	0	3	2	2	2	2	2	7	6	7	6	2	2	0	0	6	5	5	3	1	1	0	0	4	3	0	0	1	1	3	3	1	1	2	2	3	3	0	0	7	6	2	2	4	3	0	0	4	3	7	6	6	5	1	1	7	5	3	2	5	4	3	2	5	4	3	2	0	0	4	4	5	3	8	5	1	1	0	0	2	2	6	5	0	0	7	6	6	5	1	1	8	6	6	5	0	0	2	2	7	5	1	1	4	3	1	1	8	6	8	6	3	2	2	2	1	1	5	3	0	0	2	2	6	5	8	5	0	0	8	6	6	5	3	3	7	7	7	5	6	5	7	5	8	5	7	5	2	2	7	6	3	2	4	3	2	2	5	3	6	4	4	4	7	6	7	6	6	5	8	6	5	4	1	1	6	4	1	1	6	5	3	3	1	1	37	22	29	21	40	29	38	30	43	32	37	27	42	23	29	17	34	20	28	20	47	28	
