t	u_avg	u_sdev	d-g0n0	g0n0	d-g0n1	g0n1	d-g0n3	g0n3	d-g0n5	g0n5	d-g0n6	g0n6	d-g0n7	g0n7	d-g0n8	g0n8	d-g0n9	g0n9	d-g0n10	g0n10	d-g0n11	g0n11	d-g0n12	g0n12	d-g0n13	g0n13	d-g0n16	g0n16	d-g0n17	g0n17	d-g0n18	g0n18	d-g1n0	g1n0	d-g1n4	g1n4	d-g1n5	g1n5	d-g1n8	g1n8	d-g1n9	g1n9	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n12	g1n12	d-g1n16	g1n16	d-g1n17	g1n17	d-g1n18	g1n18	d-g2n1	g2n1	d-g2n3	g2n3	d-g2n6	g2n6	d-g2n8	g2n8	d-g2n9	g2n9	d-g2n10	g2n10	d-g2n11	g2n11	d-g2n12	g2n12	d-g2n13	g2n13	d-g2n14	g2n14	d-g2n15	g2n15	d-g2n17	g2n17	d-g2n19	g2n19	d-g3n1	g3n1	d-g3n2	g3n2	d-g3n3	g3n3	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n7	g3n7	d-g3n11	g3n11	d-g3n13	g3n13	d-g3n14	g3n14	d-g3n15	g3n15	d-g3n19	g3n19	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n7	g4n7	d-g4n8	g4n8	d-g4n9	g4n9	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n14	g4n14	d-g4n15	g4n15	d-g4n17	g4n17	d-g4n18	g4n18	d-g4n19	g4n19	d-g5n0	g5n0	d-g5n2	g5n2	d-g5n4	g5n4	d-g5n5	g5n5	d-g5n7	g5n7	d-g5n8	g5n8	d-g5n10	g5n10	d-g5n14	g5n14	d-g5n15	g5n15	d-g5n16	g5n16	d-g5n18	g5n18	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n4	g6n4	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n9	g6n9	d-g6n11	g6n11	d-g6n12	g6n12	d-g6n13	g6n13	d-g6n14	g6n14	d-g6n16	g6n16	d-g6n17	g6n17	d-g6n19	g6n19	d-g7n0	g7n0	d-g7n1	g7n1	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n7	g7n7	d-g7n8	g7n8	d-g7n13	g7n13	d-g7n16	g7n16	d-g7n17	g7n17	d-g7n18	g7n18	d-g7n19	g7n19	d-g8n0	g8n0	d-g8n2	g8n2	d-g8n4	g8n4	d-g8n5	g8n5	d-g8n6	g8n6	d-g8n9	g8n9	d-g8n15	g8n15	d-g8n19	g8n19	d-g9n2	g9n2	d-g9n4	g9n4	d-g9n6	g9n6	d-g9n7	g9n7	d-g9n10	g9n10	d-g9n12	g9n12	d-g9n13	g9n13	d-g9n14	g9n14	d-g9n15	g9n15	d-g9n16	g9n16	d-g9n18	g9n18	
404	0.89	0.14	3	3	8	5	3	3	3	2	3	3	0	0	2	2	5	4	4	3	7	5	0	0	0	0	1	1	5	3	1	1	5	4	0	0	3	3	0	0	5	4	0	0	4	4	4	4	1	1	8	6	8	6	0	0	0	0	1	1	5	3	3	3	2	2	0	0	1	1	3	3	4	4	5	4	2	2	4	4	0	0	4	3	7	6	1	1	6	5	8	6	2	2	8	7	5	4	5	4	8	7	4	3	4	4	4	4	4	3	1	1	3	3	4	3	8	6	3	3	8	6	5	3	6	5	5	4	8	5	7	6	7	7	7	5	4	3	3	3	3	3	2	2	6	6	7	6	2	2	1	1	2	2	2	2	1	1	5	4	0	0	3	3	2	2	8	6	5	4	3	3	7	6	5	4	2	2	4	3	0	0	1	1	5	4	1	1	0	0	3	3	0	0	0	0	2	2	7	6	7	6	3	3	8	8	2	2	8	8	8	7	3	3	3	3	0	0	0	0	31	18	33	21	39	23	38	27	40	30	27	20	33	19	28	17	35	21	35	25	23	17	
405	0.88	0.14	5	4	4	3	8	7	6	4	6	5	0	0	8	6	4	3	3	2	1	1	8	5	5	3	2	2	7	5	1	1	3	3	7	5	8	8	6	5	4	4	4	4	3	3	2	2	7	5	5	5	1	1	6	4	3	2	1	1	8	5	5	4	7	6	3	3	8	5	3	3	7	6	7	6	4	3	3	3	5	4	0	0	0	0	3	3	2	2	5	4	5	4	7	6	1	1	5	4	2	2	4	3	4	4	8	7	1	1	4	3	6	5	1	1	5	4	4	4	1	1	0	0	3	3	4	4	2	2	5	4	4	4	7	5	8	6	1	1	7	7	6	5	0	0	0	0	7	7	7	5	2	2	3	3	4	3	1	1	6	5	4	3	2	2	4	4	1	1	1	1	4	4	5	4	6	5	0	0	7	5	0	0	2	2	2	2	2	2	0	0	3	3	5	4	2	2	4	4	2	2	8	7	1	1	1	1	2	2	6	6	0	0	3	3	3	3	1	1	42	25	36	23	26	16	38	27	23	17	26	20	30	17	26	15	33	19	24	18	29	21	
406	0.88	0.13	7	7	7	5	2	2	8	5	8	8	2	2	8	6	3	3	5	3	6	4	8	5	8	5	4	3	1	1	6	4	4	4	5	5	7	7	3	3	5	4	3	3	8	7	0	0	4	3	1	1	8	6	1	1	6	4	5	5	4	3	4	3	7	6	8	6	3	2	2	2	6	5	7	7	6	5	7	7	3	3	0	0	6	5	2	2	6	6	0	0	1	1	5	4	5	4	4	4	0	0	1	1	1	1	6	5	5	5	8	6	8	6	1	1	8	6	6	5	3	3	5	3	6	6	7	7	5	4	5	5	6	6	2	2	5	5	7	7	7	7	8	7	6	6	3	3	0	0	4	3	1	1	7	6	8	7	8	7	2	2	8	6	3	3	6	6	0	0	5	4	3	3	3	2	5	4	6	6	7	6	5	4	6	5	7	6	6	5	7	5	5	4	5	4	5	4	6	6	6	5	6	6	4	4	1	1	8	8	7	6	5	5	1	1	1	1	3	3	27	22	42	27	22	18	46	32	31	23	33	25	36	20	27	16	35	28	43	31	23	17	
407	0.90	0.13	6	5	4	3	2	2	4	3	5	4	7	6	7	6	1	1	6	4	3	2	4	3	4	3	7	5	1	1	0	0	5	5	5	5	6	6	1	1	6	5	7	6	7	6	3	3	4	3	6	6	0	0	6	4	2	2	8	8	2	2	4	3	0	0	5	4	4	3	0	0	6	5	1	1	4	3	4	4	7	6	2	2	1	1	3	3	6	6	2	2	5	4	8	7	1	1	5	5	2	2	3	3	4	4	3	3	2	2	7	6	1	1	7	7	7	6	6	5	2	2	3	2	0	0	8	6	2	2	4	4	6	6	5	5	5	5	5	5	5	5	6	5	0	0	7	6	1	1	4	3	4	3	0	0	0	0	6	5	3	3	7	5	1	1	5	5	4	3	7	6	5	4	8	6	5	4	1	1	6	6	0	0	0	0	4	4	6	5	2	2	8	7	3	3	7	5	1	1	3	3	3	3	2	2	0	0	2	2	3	3	5	5	0	0	3	3	5	5	23	19	29	18	46	37	31	22	32	24	28	21	24	14	30	18	31	18	42	30	36	26	
408	0.90	0.13	1	1	1	1	0	0	2	2	1	1	8	6	2	2	1	1	6	4	4	3	5	4	5	3	1	1	6	4	6	4	5	5	3	3	3	3	4	4	6	5	6	5	5	4	7	6	1	1	1	1	8	6	4	3	1	1	0	0	1	1	1	1	2	2	5	4	2	2	0	0	3	3	0	0	2	2	3	3	0	0	6	6	0	0	8	8	8	8	0	0	0	0	3	3	8	6	4	4	6	6	1	1	4	4	0	0	6	5	1	1	7	6	5	4	8	6	8	7	4	3	5	3	5	4	0	0	4	3	0	0	3	3	8	7	2	2	3	3	8	8	0	0	0	0	3	3	0	0	4	3	7	6	4	4	2	2	2	2	3	3	7	5	3	3	5	4	2	2	3	3	1	1	4	3	5	4	6	6	3	3	3	3	7	6	5	5	0	0	4	3	8	7	8	7	1	1	1	1	6	5	2	2	1	1	1	1	1	1	2	2	8	8	8	8	7	7	4	4	37	30	39	25	35	21	30	21	35	26	21	16	30	17	35	21	42	25	35	25	38	28	
409	0.88	0.14	8	6	5	3	1	1	7	4	7	6	8	6	3	3	3	3	5	3	2	2	2	2	2	2	5	4	7	5	7	5	7	7	4	4	6	6	1	1	1	1	6	5	3	3	5	4	3	3	5	5	3	3	3	2	2	2	3	3	2	2	8	6	8	6	7	6	6	4	5	4	4	4	1	1	5	4	6	6	5	4	1	1	5	4	4	4	2	2	6	5	4	4	4	4	4	3	5	5	2	2	6	5	8	7	6	5	6	4	8	6	4	3	6	5	7	6	2	2	5	4	5	3	6	5	3	3	3	2	5	5	3	3	7	6	0	0	3	3	2	2	5	4	1	1	8	7	4	4	4	3	5	4	8	7	1	1	0	0	3	3	1	1	7	6	0	0	6	5	2	2	5	4	0	0	1	1	0	0	0	0	0	0	5	4	5	5	2	2	7	5	1	1	0	0	6	5	2	2	0	0	2	2	8	8	5	5	8	8	3	3	5	5	6	6	3	3	8	8	33	20	41	26	40	24	34	24	29	22	39	29	20	12	38	22	31	18	41	30	27	20	
410	0.88	0.14	6	5	7	5	8	7	6	4	4	4	8	6	2	2	5	4	6	4	0	0	6	4	8	5	3	3	7	5	4	3	8	7	8	7	3	3	1	1	5	4	1	1	0	0	7	6	6	5	6	6	5	4	8	5	3	2	6	6	8	5	1	1	3	3	1	1	2	2	7	6	3	3	1	1	1	1	8	8	8	7	8	7	1	1	1	1	1	1	6	5	8	7	4	4	6	5	7	7	8	8	5	5	5	4	0	0	6	4	5	4	5	4	6	5	3	3	5	4	1	1	5	3	7	6	5	4	2	2	7	6	0	0	6	6	4	4	6	6	6	6	8	7	5	5	3	3	7	7	6	5	6	5	0	0	7	5	2	2	0	0	5	4	3	3	2	2	2	2	5	4	6	5	0	0	3	3	4	3	8	7	3	3	7	6	5	5	6	5	1	1	0	0	5	4	7	5	5	5	1	1	8	8	8	8	0	0	4	4	2	2	5	5	1	1	7	7	2	2	42	25	33	21	38	22	37	26	31	23	30	23	36	20	41	24	35	21	32	23	21	16	
411	0.89	0.14	0	0	3	2	3	3	7	4	8	7	2	2	6	5	3	3	7	5	8	5	0	0	1	1	5	4	6	4	6	4	0	0	3	3	1	1	0	0	3	3	0	0	7	6	0	0	8	6	8	7	5	4	6	4	4	3	2	2	7	5	8	6	8	6	3	3	8	5	2	2	0	0	4	4	0	0	7	7	0	0	4	4	2	2	6	6	3	3	4	3	4	4	4	4	7	6	4	4	8	8	7	5	7	6	4	4	0	0	4	3	1	1	3	3	2	2	0	0	0	0	5	3	8	7	6	5	8	5	7	6	8	8	2	2	6	6	6	6	6	6	3	3	8	8	2	2	3	3	1	1	2	2	5	4	3	3	7	6	7	6	3	3	0	0	7	6	8	6	1	1	2	2	6	4	2	2	5	4	0	0	4	3	3	3	5	5	3	3	0	0	0	0	4	4	0	0	1	1	0	0	0	0	8	8	5	5	4	4	7	6	7	7	7	7	7	7	3	3	33	20	29	18	38	22	35	25	22	17	42	31	25	14	38	22	26	15	23	17	39	29	
412	0.90	0.13	3	3	7	5	0	0	0	0	5	4	7	6	1	1	5	4	1	1	2	2	7	5	6	4	6	5	5	3	7	5	5	5	6	6	3	3	4	4	7	6	4	4	7	6	7	6	3	3	7	7	7	6	1	1	3	2	8	8	2	2	5	4	2	2	4	3	8	5	5	4	4	4	7	7	3	3	7	7	1	1	7	6	8	7	4	4	3	3	2	2	8	7	0	0	7	6	1	1	5	5	0	0	4	4	3	3	5	4	4	3	8	6	6	5	4	3	5	4	0	0	4	3	6	5	7	6	7	5	4	4	4	4	1	1	4	4	8	8	6	6	2	2	6	6	2	2	6	6	1	1	1	1	4	4	3	3	2	2	4	4	0	0	6	6	1	1	4	3	2	2	2	2	0	0	3	3	7	6	2	2	5	4	8	7	1	1	4	4	5	4	7	6	7	6	2	2	1	1	0	0	4	4	0	0	1	1	0	0	6	6	6	6	0	0	1	1	7	7	27	16	36	23	38	22	37	26	24	18	31	23	29	16	40	24	42	25	26	19	26	23	
413	0.90	0.14	4	3	6	4	1	1	2	2	3	3	5	4	1	1	3	3	0	0	1	1	8	5	1	1	8	6	0	0	7	5	7	7	0	0	6	6	5	4	3	3	1	1	1	1	0	0	4	4	4	3	2	2	7	5	5	3	7	7	6	4	8	6	3	3	4	3	6	4	5	4	5	4	8	8	8	6	6	6	2	2	3	3	4	4	7	7	3	3	0	0	2	2	3	3	1	1	0	0	8	8	2	2	7	6	4	4	8	5	6	5	5	4	8	6	4	3	1	1	0	0	6	4	5	4	1	1	5	4	8	7	6	6	4	4	5	5	7	7	8	8	8	7	0	0	2	2	2	2	6	5	6	5	2	2	4	3	2	2	4	4	8	6	8	7	2	2	5	4	6	5	0	0	1	1	3	3	2	2	6	6	7	6	0	0	2	2	3	3	0	0	4	4	7	6	2	2	7	7	1	1	5	5	7	7	5	5	6	6	6	6	3	3	3	3	3	3	0	0	44	26	39	25	26	16	29	21	44	33	38	28	28	16	40	24	45	26	30	22	35	31	
414	0.89	0.14	3	3	7	5	7	6	2	2	3	3	3	3	6	5	0	0	6	4	6	4	6	4	3	2	2	2	5	3	1	1	8	7	2	2	2	2	0	0	6	5	4	4	0	0	5	4	2	2	0	0	7	6	5	3	5	3	2	2	0	0	0	0	6	5	3	3	7	5	1	1	3	3	2	2	1	1	0	0	3	3	1	1	3	3	4	4	5	5	7	6	6	5	8	7	5	4	5	5	5	5	5	4	1	1	3	3	6	4	7	6	0	0	8	6	5	4	1	1	3	3	4	3	2	2	8	6	7	5	8	7	3	3	1	1	2	2	3	3	8	8	5	4	6	6	2	2	2	2	0	0	8	6	2	2	8	6	6	5	8	7	3	3	6	6	6	5	2	2	3	3	1	1	1	1	5	4	8	6	7	6	2	2	0	0	4	4	8	7	7	5	8	7	4	4	0	0	3	3	3	3	7	7	6	6	5	5	5	5	0	0	2	2	7	7	2	2	0	0	39	23	25	16	39	23	31	22	28	21	28	21	32	18	39	23	32	19	25	18	43	32	
415	0.89	0.14	1	1	2	2	6	5	8	5	6	5	2	2	3	3	5	4	3	2	7	5	4	3	6	4	4	3	7	5	0	0	6	6	1	1	6	6	2	2	8	7	1	1	2	2	1	1	0	0	4	3	6	5	1	1	1	1	8	7	8	5	7	6	6	5	4	3	6	4	5	4	1	1	4	4	0	0	0	0	2	2	0	0	2	2	8	8	2	2	8	6	4	4	5	4	8	6	3	3	6	6	1	1	4	4	8	7	0	0	5	4	8	6	7	6	3	3	4	4	1	1	4	3	5	4	6	5	6	4	3	3	7	7	0	0	3	3	6	6	0	0	2	2	4	4	5	4	8	8	1	1	3	3	5	4	0	0	6	5	7	6	5	4	4	3	0	0	0	0	0	0	2	2	7	5	1	1	4	3	6	5	4	3	2	2	1	1	5	4	1	1	4	4	3	3	8	6	0	0	8	6	7	7	5	5	3	3	4	4	5	5	2	2	0	0	0	0	5	5	30	18	44	28	26	16	25	18	37	28	38	28	41	23	39	23	31	18	41	30	40	29	
416	0.89	0.14	6	5	3	2	1	1	4	3	6	5	3	3	6	5	0	0	3	2	8	5	2	2	4	3	6	5	8	5	2	2	6	6	5	5	5	5	3	3	8	7	4	4	5	4	5	4	2	2	7	6	3	3	3	2	2	2	2	2	7	5	5	4	4	3	8	6	4	3	7	6	8	7	0	0	7	6	8	7	3	3	0	0	2	2	2	2	8	8	0	0	3	3	7	6	0	0	3	3	1	1	0	0	6	5	1	1	5	4	8	6	3	3	6	5	5	4	2	2	3	3	5	3	3	3	2	2	7	5	2	2	3	3	2	2	5	5	1	1	5	5	3	3	3	3	6	5	2	2	1	1	3	3	0	0	3	3	0	0	7	6	4	3	0	0	4	3	5	4	3	3	2	2	7	5	2	2	2	2	4	3	0	0	5	4	8	7	7	6	4	3	0	0	3	3	0	0	2	2	1	1	6	6	4	4	4	4	8	8	1	1	5	5	1	1	2	2	6	6	30	18	43	27	39	23	40	28	34	25	37	28	39	22	31	18	40	24	27	20	33	24	
417	0.89	0.13	3	3	0	0	2	2	2	2	2	2	4	3	2	2	8	6	3	2	1	1	5	4	0	0	0	0	8	5	4	3	8	6	0	0	4	4	2	2	6	5	5	5	6	5	1	1	8	7	1	1	0	0	3	2	5	3	8	7	7	5	0	0	3	3	6	5	8	5	2	2	8	7	6	5	5	4	6	5	8	7	2	2	6	5	2	2	6	6	8	6	1	1	1	1	2	2	1	1	4	4	6	4	6	5	0	0	2	2	2	2	3	3	5	4	2	2	3	3	3	3	2	2	7	6	8	6	7	5	1	1	0	0	2	2	2	2	6	6	7	7	8	7	8	8	0	0	0	0	0	0	8	6	6	5	2	2	8	7	7	6	3	3	2	2	8	6	2	2	4	3	3	3	2	2	6	5	3	3	6	5	2	2	1	1	1	1	8	7	4	3	5	4	1	1	4	3	1	1	3	3	4	4	7	7	5	5	6	6	3	3	1	1	1	1	2	2	2	2	43	25	27	17	21	13	37	26	25	19	36	27	42	24	35	21	38	22	44	32	40	29	
418	0.90	0.13	0	0	5	3	5	4	3	2	2	2	3	3	1	1	2	2	1	1	0	0	7	5	7	5	2	2	6	4	4	3	2	2	6	6	5	5	7	6	5	4	5	5	8	7	2	2	3	3	2	2	8	6	1	1	1	1	2	2	2	2	3	3	8	6	0	0	3	2	6	5	8	7	0	0	1	1	0	0	5	4	1	1	7	6	6	6	5	5	1	1	0	0	1	1	1	1	4	4	5	5	8	5	8	7	4	4	2	2	2	2	3	3	3	3	8	6	1	1	6	5	6	4	4	4	3	3	7	5	6	5	3	3	3	3	1	1	3	3	1	1	8	7	3	3	8	7	1	1	2	2	2	2	6	5	3	3	3	3	0	0	3	3	4	3	6	5	6	5	1	1	1	1	6	4	6	5	3	3	8	6	3	3	5	4	8	7	4	4	5	4	4	4	6	5	3	3	4	4	5	4	3	3	3	3	6	6	8	8	1	1	6	6	6	6	6	6	0	0	34	20	33	21	29	17	24	17	40	30	30	23	44	25	30	18	38	22	44	32	21	16	
419	0.88	0.14	4	3	5	3	1	1	3	2	8	7	6	5	6	5	0	0	7	5	5	3	4	3	6	4	2	2	5	3	4	3	1	1	3	3	7	7	2	2	7	6	8	7	0	0	0	0	5	5	8	6	8	6	8	5	1	1	7	6	1	1	4	3	4	3	5	4	4	3	2	2	1	1	4	4	3	3	2	2	7	6	1	1	3	3	3	3	7	7	2	2	7	6	4	4	8	6	8	8	3	3	8	5	0	0	4	4	4	3	4	3	6	5	5	4	8	6	8	7	0	0	4	3	6	5	3	3	0	0	4	4	5	5	0	0	0	0	4	4	8	8	7	6	6	6	2	2	5	5	2	2	7	6	2	2	8	6	4	4	6	6	5	4	7	5	0	0	2	2	7	6	0	0	8	6	6	5	2	2	0	0	6	5	1	1	0	0	6	5	1	1	8	7	7	6	4	3	6	6	6	5	3	3	7	7	5	5	4	4	5	5	0	0	4	4	2	2	7	7	27	16	30	19	43	25	24	17	40	30	36	27	32	18	37	22	28	17	25	18	47	34	
420	0.89	0.14	4	3	1	1	3	3	0	0	4	4	0	0	8	6	5	4	4	3	4	3	0	0	3	2	7	5	5	3	5	4	8	6	3	3	7	7	8	7	6	5	7	6	5	4	1	1	3	3	3	3	5	4	5	3	6	4	4	4	2	2	1	1	3	3	4	3	6	4	0	0	4	4	4	4	8	6	7	6	5	4	3	3	3	3	8	8	4	4	4	3	5	4	2	2	4	3	1	1	3	3	3	2	2	2	0	0	0	0	6	5	3	3	7	6	0	0	6	5	7	6	3	2	3	3	4	3	0	0	8	7	8	8	3	3	0	0	3	3	6	6	5	4	0	0	5	4	1	1	1	1	0	0	5	4	1	1	1	1	4	4	0	0	5	4	2	2	1	1	5	4	3	3	2	2	1	1	6	5	5	4	3	3	4	4	3	3	4	4	8	6	5	4	1	1	5	4	2	2	6	5	8	8	1	1	3	3	2	2	1	1	4	4	0	0	7	7	0	0	26	16	36	23	32	19	37	26	22	17	40	30	26	15	24	14	31	18	37	27	36	26	
421	0.87	0.13	4	3	3	2	5	4	8	5	2	2	4	3	1	1	5	4	5	3	2	2	5	4	4	3	7	5	2	2	8	5	5	4	0	0	6	6	3	3	4	4	7	6	2	2	0	0	7	6	4	3	6	5	3	2	1	1	2	2	1	1	3	3	5	4	4	3	2	2	5	4	4	4	8	7	1	1	4	4	4	4	2	2	0	0	5	5	1	1	2	2	7	6	4	4	4	3	2	2	7	7	1	1	5	4	5	4	4	3	8	6	5	4	7	6	4	3	7	6	2	2	7	5	2	2	3	3	7	5	0	0	4	4	8	7	2	2	1	1	0	0	6	5	4	4	3	3	2	2	5	4	1	1	8	7	5	4	0	0	8	7	0	0	4	3	1	1	5	4	2	2	8	7	6	4	2	2	4	3	0	0	5	4	3	3	3	3	7	6	8	6	1	1	5	4	7	5	1	1	8	6	7	7	0	0	7	7	5	5	7	6	3	3	5	5	4	4	6	6	43	25	35	22	40	24	31	22	37	28	22	17	32	18	21	13	27	16	25	18	20	15	
422	0.89	0.14	6	5	8	5	2	2	3	2	0	0	7	6	4	3	6	5	1	1	3	2	1	1	4	3	1	1	5	3	0	0	6	5	6	6	5	5	2	2	3	3	0	0	6	5	0	0	8	7	0	0	5	4	6	4	1	1	4	4	3	2	2	2	5	4	5	4	1	1	1	1	4	4	0	0	7	6	5	4	6	5	0	0	0	0	6	6	0	0	2	2	2	2	2	2	0	0	5	4	8	8	5	4	3	3	3	3	3	2	2	2	0	0	2	2	4	3	7	6	2	2	1	1	1	1	4	3	1	1	0	0	7	7	2	2	0	0	2	2	0	0	7	6	1	1	5	4	2	2	6	5	0	0	7	6	1	1	2	2	5	5	2	2	7	5	3	3	2	2	4	3	4	4	3	2	1	1	4	3	2	2	6	5	5	4	1	1	6	5	7	5	6	5	2	2	4	3	1	1	0	0	2	2	6	6	5	5	2	2	3	3	7	7	0	0	6	6	4	4	37	22	40	25	43	25	25	18	39	29	43	32	45	25	39	23	36	21	30	22	29	21	
423	0.89	0.13	1	1	4	3	3	3	8	5	3	3	6	5	2	2	3	3	6	4	2	2	1	1	7	5	0	0	5	3	2	2	0	0	6	6	6	6	0	0	7	6	2	2	1	1	4	4	2	2	8	6	2	2	8	5	2	2	7	6	1	1	5	4	4	3	3	3	7	5	0	0	7	6	5	4	2	2	4	4	8	7	1	1	3	3	2	2	7	6	0	0	0	0	8	7	8	6	1	1	1	1	6	4	3	3	0	0	4	3	1	1	6	5	0	0	7	6	6	5	6	5	6	4	8	7	3	3	5	4	4	4	4	4	5	5	0	0	2	2	0	0	5	4	3	3	7	6	1	1	6	5	7	6	8	7	1	1	2	2	8	7	5	4	3	3	6	5	4	3	0	0	1	1	5	4	0	0	6	5	5	4	8	6	8	7	0	0	6	5	7	5	3	3	5	4	3	3	5	5	0	0	5	5	4	4	5	5	0	0	8	7	5	5	5	5	5	5	8	8	21	13	36	23	38	22	35	25	28	21	22	17	28	16	37	22	26	15	37	27	39	29	
424	0.89	0.13	0	0	2	2	7	6	0	0	8	7	0	0	3	3	0	0	5	3	8	5	8	5	4	3	5	4	4	3	1	1	0	0	0	0	7	7	8	7	1	1	5	5	7	6	1	1	0	0	6	5	5	4	7	5	6	4	4	4	0	0	4	3	2	2	5	4	1	1	3	3	8	7	3	3	5	4	2	2	4	4	0	0	3	3	5	5	3	3	6	5	2	2	1	1	6	5	3	3	4	4	2	2	2	2	0	0	6	4	0	0	8	6	6	5	5	4	0	0	7	6	2	2	0	0	2	2	3	2	6	5	0	0	1	1	4	4	2	2	4	4	6	5	7	7	0	0	8	8	7	5	2	2	8	7	6	5	7	6	8	7	8	6	6	5	6	5	3	3	6	5	7	6	2	2	8	6	8	6	2	2	5	4	6	5	0	0	7	6	1	1	1	1	5	4	8	6	1	1	4	3	3	3	6	6	8	8	6	6	8	7	2	2	4	4	4	4	5	5	38	22	40	25	29	17	35	25	40	30	36	27	24	14	44	26	27	16	29	21	24	18	
425	0.88	0.14	6	5	5	3	2	2	2	2	6	5	6	5	3	3	6	5	4	3	7	5	8	5	2	2	5	4	5	3	2	2	8	6	2	2	2	2	1	1	7	6	3	3	4	4	2	2	7	6	5	4	6	5	1	1	4	3	0	0	0	0	4	3	6	5	8	6	8	5	2	2	4	4	1	1	8	6	7	6	1	1	8	7	3	3	8	8	1	1	3	3	0	0	5	4	1	1	0	0	3	3	2	2	4	4	2	2	3	2	5	4	0	0	5	4	5	4	5	4	5	4	1	1	1	1	6	5	6	4	3	3	0	0	3	3	2	2	7	7	4	4	7	6	3	3	8	7	5	5	6	5	6	5	5	4	7	5	3	3	5	4	4	3	8	6	5	4	8	6	1	1	3	3	7	5	6	5	0	0	1	1	8	6	2	2	5	5	0	0	3	3	0	0	6	5	1	1	4	4	5	4	6	6	7	7	1	1	5	5	3	3	3	3	6	6	3	3	0	0	24	14	31	20	37	22	30	21	42	31	26	20	29	16	29	17	36	21	24	18	34	25	
426	0.90	0.13	0	0	1	1	6	5	0	0	8	7	2	2	8	6	1	1	2	2	6	4	7	5	1	1	8	6	2	2	0	0	1	1	8	8	4	4	7	6	2	2	2	2	8	7	3	3	7	6	7	6	0	0	6	4	2	2	7	6	8	5	1	1	4	3	0	0	3	2	3	3	5	4	2	2	8	6	2	2	4	4	2	2	6	5	5	5	5	4	4	3	1	1	6	5	6	5	1	1	5	5	4	3	0	0	3	3	4	4	8	6	3	3	3	3	0	0	8	7	5	4	8	5	1	1	7	6	0	0	6	5	5	5	8	8	3	3	2	2	8	8	5	4	8	8	4	4	1	1	1	1	6	5	0	0	3	3	4	4	8	7	1	1	2	2	3	3	4	3	2	2	4	4	4	3	4	4	6	5	8	6	2	2	0	0	4	4	0	0	6	5	6	5	5	4	4	3	6	6	1	1	8	8	5	5	8	8	6	6	5	5	6	6	5	5	1	1	2	2	23	19	32	26	46	27	39	27	29	22	32	24	32	18	33	19	40	24	46	33	27	20	
427	0.90	0.13	6	5	1	1	3	3	3	3	8	7	1	1	1	1	2	2	6	4	3	2	0	0	8	5	3	3	6	4	7	5	7	6	0	0	6	6	1	1	1	1	4	4	2	2	4	4	0	0	3	3	7	6	6	4	4	3	8	7	8	5	1	1	6	5	1	1	8	5	1	1	2	2	2	2	5	4	1	1	4	4	6	6	4	4	7	7	6	5	5	4	5	4	6	5	3	3	8	7	0	0	2	2	1	1	2	2	5	5	3	3	0	0	1	1	4	3	5	4	2	2	3	2	4	4	5	4	2	2	2	2	8	8	0	0	1	1	2	2	4	4	5	4	7	7	6	5	0	0	6	6	6	5	4	4	0	0	0	0	5	5	4	4	6	5	1	1	4	3	1	1	6	5	1	1	7	5	2	2	5	4	6	5	1	1	0	0	5	4	0	0	8	7	5	4	1	1	2	2	3	3	5	5	3	3	1	1	4	4	3	3	4	4	2	2	4	4	1	1	31	25	27	22	35	21	32	23	32	24	42	31	44	25	40	24	24	14	27	20	44	32	
428	0.90	0.12	6	5	6	4	5	4	7	6	4	4	5	4	4	3	1	1	4	3	4	3	7	5	0	0	3	3	0	0	5	4	8	6	3	3	2	2	4	4	0	0	0	0	2	2	1	1	0	0	7	6	2	2	6	4	3	2	7	6	0	0	5	4	2	2	2	2	2	2	4	4	1	1	7	6	7	6	7	6	0	0	1	1	4	4	6	6	0	0	2	2	7	6	2	2	2	2	4	4	5	5	6	4	0	0	0	0	4	4	8	6	3	3	6	5	7	6	8	7	7	6	5	3	0	0	2	2	7	5	5	4	2	2	6	5	5	5	4	4	2	2	1	1	4	4	2	2	4	4	8	7	0	0	2	2	3	3	4	4	0	0	8	7	8	6	5	4	1	1	3	3	3	3	5	4	1	1	7	6	6	5	1	1	4	4	6	6	7	6	6	5	1	1	3	3	8	6	1	1	3	3	0	0	7	7	1	1	7	7	6	6	0	0	7	7	2	2	3	3	35	28	29	24	26	16	28	20	27	20	24	18	40	23	28	17	24	14	36	26	30	22	
