t	u_avg	u_sdev	d-g0n4	g0n4	d-g0n7	g0n7	d-g0n9	g0n9	d-g0n10	g0n10	d-g0n15	g0n15	d-g0n16	g0n16	d-g0n18	g0n18	d-g0n19	g0n19	d-g1n2	g1n2	d-g1n3	g1n3	d-g1n7	g1n7	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n13	g1n13	d-g1n16	g1n16	d-g1n17	g1n17	d-g1n18	g1n18	d-g1n19	g1n19	d-g2n0	g2n0	d-g2n1	g2n1	d-g2n3	g2n3	d-g2n5	g2n5	d-g2n7	g2n7	d-g2n8	g2n8	d-g2n9	g2n9	d-g2n12	g2n12	d-g2n14	g2n14	d-g2n15	g2n15	d-g2n17	g2n17	d-g2n18	g2n18	d-g3n4	g3n4	d-g3n5	g3n5	d-g3n6	g3n6	d-g3n9	g3n9	d-g3n10	g3n10	d-g3n12	g3n12	d-g3n16	g3n16	d-g3n17	g3n17	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n6	g4n6	d-g4n8	g4n8	d-g4n11	g4n11	d-g4n12	g4n12	d-g4n13	g4n13	d-g4n14	g4n14	d-g4n18	g4n18	d-g5n0	g5n0	d-g5n1	g5n1	d-g5n6	g5n6	d-g5n8	g5n8	d-g5n11	g5n11	d-g5n12	g5n12	d-g5n13	g5n13	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n5	g6n5	d-g6n6	g6n6	d-g6n14	g6n14	d-g6n15	g6n15	d-g6n16	g6n16	d-g7n0	g7n0	d-g7n2	g7n2	d-g7n3	g7n3	d-g7n4	g7n4	d-g7n7	g7n7	d-g7n9	g7n9	d-g7n11	g7n11	d-g7n12	g7n12	d-g7n13	g7n13	d-g7n14	g7n14	d-g7n15	g7n15	d-g7n17	g7n17	d-g7n18	g7n18	d-g7n19	g7n19	d-g8n1	g8n1	d-g8n2	g8n2	d-g8n5	g8n5	d-g8n8	g8n8	d-g8n10	g8n10	d-g8n11	g8n11	d-g8n15	g8n15	d-g8n16	g8n16	d-g8n19	g8n19	d-g9n0	g9n0	d-g9n2	g9n2	d-g9n4	g9n4	d-g9n5	g9n5	d-g9n6	g9n6	d-g9n7	g9n7	d-g9n8	g9n8	d-g9n9	g9n9	d-g9n10	g9n10	d-g9n13	g9n13	d-g9n14	g9n14	d-g9n17	g9n17	d-g9n19	g9n19	
508	0.87	0.14	0	0	5	4	1	1	2	2	6	6	8	7	3	3	6	5	6	5	8	5	1	1	0	0	4	4	6	5	7	5	6	6	8	5	7	6	0	0	4	4	4	3	8	7	6	5	5	4	5	4	5	4	1	1	2	2	0	0	2	2	6	5	1	1	1	1	5	5	4	4	3	3	8	7	3	3	7	6	0	0	8	5	3	3	1	1	6	5	5	4	4	3	3	3	0	0	7	5	5	5	5	4	0	0	4	4	5	4	3	3	2	2	4	4	0	0	3	3	7	6	8	8	4	4	8	7	2	2	7	4	8	7	6	5	7	6	3	2	0	0	5	4	2	2	1	1	5	3	4	3	2	2	1	1	4	4	6	4	4	4	8	7	2	2	6	5	8	7	5	4	5	4	6	5	42	24	37	21	22	13	26	21	28	25	29	17	41	32	41	32	28	25	45	25	31	18	29	26	28	16	
509	0.88	0.14	2	2	4	4	2	2	4	4	1	1	7	6	6	6	3	3	0	0	6	4	0	0	8	5	5	4	4	4	8	5	5	4	1	1	3	3	0	0	6	5	8	6	7	6	4	4	2	2	4	4	0	0	2	2	0	0	4	4	5	4	7	6	2	2	0	0	0	0	5	4	7	6	0	0	0	0	7	6	8	5	3	2	8	7	4	4	1	1	4	4	4	3	4	3	4	4	2	2	1	1	6	5	3	3	7	6	0	0	4	4	8	8	5	4	3	3	7	6	1	1	5	5	7	6	6	5	5	4	1	1	1	1	0	0	6	5	2	2	1	1	1	1	2	2	5	4	1	1	3	2	8	8	4	3	5	4	6	4	5	4	8	7	8	7	8	7	4	3	0	0	6	5	7	6	23	13	31	18	24	14	36	29	40	31	29	17	35	28	27	21	34	26	37	20	33	19	42	33	29	17	
510	0.89	0.14	8	7	1	1	4	4	4	4	1	1	1	1	8	8	0	0	1	1	3	2	3	3	8	5	5	4	2	2	8	5	1	1	2	2	1	1	5	4	6	5	5	4	0	0	0	0	2	2	3	3	1	1	6	5	7	6	3	3	8	7	1	1	4	4	5	5	3	3	5	4	8	8	3	3	3	3	8	7	2	2	3	2	7	6	6	5	4	4	4	4	5	4	5	3	7	6	0	0	4	4	2	2	7	7	6	5	3	3	6	6	7	7	5	4	1	1	6	5	3	3	3	3	2	2	0	0	2	2	2	2	2	2	4	4	2	2	6	5	6	5	5	4	4	4	7	4	4	3	0	0	3	3	8	5	8	7	8	5	7	6	7	6	4	4	7	7	6	4	1	1	6	5	0	0	36	20	28	16	31	18	30	24	35	28	28	23	37	29	31	28	20	18	33	18	23	13	31	28	38	22	
511	0.88	0.15	7	6	6	6	2	2	3	3	0	0	7	7	6	6	0	0	7	6	0	0	5	5	5	3	8	7	5	4	8	5	1	1	6	4	8	7	2	2	1	1	6	4	1	1	2	2	1	1	4	4	5	5	8	7	6	5	7	7	1	1	2	2	5	4	6	6	7	7	2	2	7	7	5	4	5	5	5	4	6	4	6	4	8	7	4	4	2	2	0	0	8	5	4	3	5	4	8	5	5	5	2	2	1	1	4	4	2	2	6	6	0	0	0	0	2	2	3	3	2	2	8	8	6	5	5	4	7	7	4	3	4	4	4	4	6	6	2	2	4	3	0	0	5	4	8	5	0	0	0	0	8	8	6	4	7	6	8	5	8	7	8	7	3	3	3	3	3	2	7	6	1	1	2	2	37	21	29	16	32	19	39	31	30	24	25	15	32	25	37	29	37	33	32	18	30	17	28	22	45	26	
512	0.87	0.15	5	4	1	1	2	2	4	4	2	2	2	2	4	4	3	3	4	4	8	5	5	4	8	5	5	4	3	3	5	3	7	7	8	5	7	6	1	1	1	1	5	4	8	7	5	5	2	2	5	4	6	4	5	4	6	5	0	0	1	1	2	2	6	5	1	1	3	3	6	5	2	2	2	2	8	8	6	5	8	5	2	2	0	0	1	1	2	2	2	2	5	3	7	4	2	2	2	2	0	0	6	5	1	1	4	4	6	5	8	8	7	7	4	4	3	3	1	1	8	7	1	1	7	6	7	6	5	5	1	1	0	0	1	1	2	2	2	2	2	2	2	2	1	1	8	5	4	3	6	4	4	4	8	5	7	6	6	4	4	4	7	6	5	4	6	5	3	2	6	5	8	8	3	3	45	25	37	21	30	18	39	31	37	29	28	17	38	30	35	28	26	20	36	20	36	21	37	29	30	17	
513	0.87	0.15	3	3	2	2	6	6	3	3	5	5	0	0	4	4	3	3	2	2	1	1	7	6	4	3	7	6	2	2	1	1	2	2	0	0	2	2	2	2	4	4	6	4	8	7	5	5	8	7	2	2	2	2	7	6	1	1	0	0	5	4	4	4	4	4	1	1	6	6	6	5	3	3	0	0	3	3	2	2	0	0	5	3	8	7	8	7	0	0	2	2	5	3	7	4	8	7	2	2	7	7	5	4	8	8	7	6	8	7	4	4	3	3	2	2	3	3	0	0	3	3	8	8	6	5	1	1	7	7	4	3	5	4	4	4	8	7	3	2	5	3	7	6	6	5	6	4	5	3	1	1	5	4	7	5	7	6	8	5	7	6	6	5	0	0	7	6	3	2	7	6	0	0	6	5	37	21	34	19	39	23	44	35	36	28	35	21	35	28	36	28	28	22	27	15	42	24	26	20	28	16	
514	0.88	0.14	2	2	5	5	2	2	4	4	8	8	4	4	1	1	0	0	6	5	0	0	3	3	8	5	0	0	7	6	8	5	0	0	1	1	0	0	5	4	2	2	2	2	5	4	1	1	5	4	2	2	2	2	0	0	2	2	4	4	5	4	0	0	5	4	0	0	0	0	0	0	8	8	5	4	8	8	8	7	0	0	8	5	1	1	8	7	4	4	7	6	2	2	8	5	3	3	2	2	6	5	5	4	7	6	5	4	8	7	0	0	4	4	3	3	7	7	7	6	2	2	4	4	8	7	2	2	2	2	8	5	6	5	1	1	4	4	6	4	1	1	2	2	5	4	2	2	8	5	2	2	8	7	6	4	6	5	1	1	0	0	7	6	6	5	4	4	5	4	3	3	6	5	8	7	35	20	24	14	26	15	43	34	40	31	25	15	27	21	28	22	38	29	21	12	39	22	32	25	33	19	
515	0.87	0.15	5	4	5	5	0	0	2	2	7	7	0	0	1	1	0	0	3	3	4	3	7	6	0	0	4	4	1	1	3	2	7	6	0	0	8	7	5	4	7	6	4	3	2	2	1	1	2	2	3	3	5	4	1	1	3	3	1	1	2	2	5	5	6	5	1	1	3	3	7	6	7	7	6	5	4	4	8	7	8	5	6	4	4	4	4	4	5	4	0	0	8	5	4	3	1	1	1	1	3	3	4	4	2	2	6	5	7	6	3	3	2	2	8	7	7	7	2	2	3	3	6	5	1	1	0	0	2	2	3	2	5	4	1	1	7	6	3	2	5	3	8	7	8	7	2	2	3	2	5	3	0	0	5	3	1	1	7	5	7	6	2	2	3	3	5	4	7	5	7	6	7	6	1	1	38	21	30	17	30	18	26	24	26	21	28	17	33	26	24	19	26	20	31	17	41	23	42	33	29	17	
516	0.89	0.15	1	1	4	4	6	6	3	3	5	5	7	7	8	8	2	2	0	0	0	0	2	2	3	2	0	0	5	4	0	0	8	7	5	3	7	6	8	7	5	5	7	5	2	2	0	0	3	3	4	4	5	4	7	6	3	3	2	2	5	4	2	2	6	5	7	7	5	5	6	5	1	1	8	7	1	1	4	4	6	5	4	3	2	2	3	3	0	0	0	0	4	4	4	3	7	6	5	3	6	5	5	5	3	3	1	1	3	3	0	0	4	4	4	4	5	5	2	2	2	2	5	5	8	7	6	5	8	8	7	4	2	2	1	1	3	3	1	1	5	3	5	4	1	1	6	4	2	2	6	4	2	2	4	3	2	2	8	7	4	4	2	2	5	4	0	0	2	2	3	3	7	6	6	5	38	21	38	21	43	25	31	25	38	30	33	19	37	29	37	29	29	22	21	12	45	26	32	25	34	20	
517	0.89	0.14	6	5	4	4	8	8	3	3	5	5	0	0	5	5	2	2	5	4	6	4	2	2	2	2	0	0	7	6	6	4	1	1	3	2	2	2	2	2	1	1	0	0	5	4	8	7	2	2	0	0	6	4	0	0	0	0	3	3	1	1	5	5	2	2	4	4	5	5	5	4	4	4	4	4	1	1	6	6	1	1	8	5	4	4	7	7	7	7	6	5	6	5	2	2	3	3	7	5	6	5	8	8	8	8	2	2	0	0	5	5	1	1	1	1	2	2	2	2	7	6	2	2	7	6	6	5	2	2	1	1	8	7	5	4	6	5	0	0	6	4	5	4	6	6	8	5	2	2	5	3	7	6	0	0	1	1	7	6	1	1	8	7	1	1	5	4	6	4	6	6	3	3	1	1	28	16	36	20	32	19	27	22	34	27	24	14	23	18	23	18	26	20	25	14	32	18	31	24	38	22	
518	0.96	0.09	1	1	1	1	6	6	5	5	4	4	0	0	0	0	3	3	8	8	2	2	3	3	5	4	8	8	2	2	6	5	5	5	7	5	1	1	5	5	2	2	5	5	8	8	2	2	1	1	7	7	5	5	5	5	8	8	3	3	0	0	1	1	3	3	4	4	0	0	1	1	5	5	7	7	8	8	6	6	7	7	5	4	7	6	4	4	0	0	4	4	3	3	4	4	0	0	2	2	5	5	4	4	2	2	1	1	6	6	3	3	7	7	7	7	4	4	0	0	5	5	6	6	0	0	4	4	5	5	1	1	8	8	7	7	6	6	3	3	1	1	7	7	0	0	3	3	4	4	5	4	8	8	2	2	1	1	1	1	7	7	6	6	7	7	7	7	2	2	2	2	0	0	6	6	46	26	38	30	39	23	35	32	35	32	38	22	40	36	36	32	28	25	27	21	35	28	34	31	26	21	
519	0.91	0.13	4	4	4	4	8	8	1	1	5	5	2	2	3	3	1	1	6	5	5	4	7	7	5	4	5	4	3	3	8	5	3	3	2	2	6	6	7	7	4	4	1	1	4	4	2	2	0	0	7	6	8	6	8	7	4	4	0	0	8	8	2	2	2	2	7	7	7	7	4	4	4	4	8	8	0	0	3	3	5	3	5	4	2	2	7	6	7	7	8	7	0	0	5	3	2	2	4	4	6	6	1	1	2	2	0	0	2	2	7	7	6	6	0	0	6	6	4	4	4	4	7	7	4	4	7	7	8	8	8	7	0	0	1	1	5	4	4	4	7	6	5	4	8	8	8	7	1	1	6	4	3	3	8	7	1	1	3	3	6	5	2	2	7	6	5	4	4	4	0	0	4	4	7	6	26	15	31	18	36	21	40	32	36	28	44	26	36	28	43	34	36	32	23	18	34	19	46	36	31	25	
520	0.90	0.14	8	8	3	3	1	1	8	8	3	3	2	2	1	1	2	2	8	7	3	3	5	4	1	1	6	5	7	7	4	3	7	6	5	3	7	6	8	7	2	2	0	0	5	4	3	3	2	2	4	4	1	1	5	4	4	4	4	4	7	6	4	4	5	5	2	2	5	5	3	3	6	6	1	1	0	0	4	4	7	5	5	3	4	4	7	6	5	4	3	3	7	7	3	2	5	5	8	5	7	7	2	2	7	7	5	5	6	6	3	3	8	8	6	6	7	6	5	5	5	5	4	4	3	3	0	0	0	0	1	1	5	4	5	4	7	6	3	3	1	1	5	4	4	4	3	2	5	3	1	1	6	5	4	3	3	3	2	2	1	1	3	3	5	4	6	5	6	5	1	1	7	7	2	2	22	13	38	21	30	18	28	22	31	24	24	14	34	27	41	32	30	23	29	23	35	20	36	28	30	24	
521	0.89	0.15	6	6	1	1	4	4	8	8	4	4	7	7	5	5	6	6	0	0	1	1	2	2	4	4	2	2	5	4	6	4	4	4	5	3	5	4	7	6	4	4	3	2	1	1	0	0	7	7	4	4	5	4	7	6	7	6	7	6	8	7	6	6	7	7	0	0	7	7	2	2	7	7	6	6	6	6	3	3	4	3	8	5	6	5	7	6	2	2	0	0	1	1	8	5	2	2	5	3	5	5	5	5	2	2	5	5	2	2	2	2	5	5	7	7	3	3	7	7	5	5	0	0	5	5	7	6	7	6	0	0	0	0	5	4	6	5	0	0	7	5	3	3	8	7	2	2	5	3	1	1	8	7	7	5	7	6	2	2	3	3	1	1	0	0	0	0	4	4	1	1	8	8	8	7	39	22	46	26	34	20	42	33	34	27	34	20	35	28	43	34	39	30	40	22	41	23	26	20	25	14	
522	0.88	0.14	3	3	3	3	6	6	8	7	4	4	6	5	3	3	0	0	4	4	3	3	0	0	1	1	8	7	8	7	6	4	5	4	7	5	8	7	2	2	7	7	2	2	7	6	8	8	0	0	0	0	7	5	6	5	1	1	1	1	0	0	0	0	6	5	7	7	3	3	1	1	0	0	8	8	4	4	7	6	8	5	2	2	5	4	4	4	3	3	7	6	6	4	4	3	8	7	8	5	3	3	2	2	5	4	8	8	7	7	1	1	2	2	6	5	2	2	1	1	5	5	1	1	4	4	3	3	5	4	7	4	0	0	0	0	4	4	2	2	0	0	8	7	6	5	3	2	3	2	1	1	5	4	7	5	5	4	5	5	5	4	1	1	6	5	6	5	5	5	2	2	6	6	4	4	21	12	40	22	29	17	37	29	21	17	28	17	45	35	35	28	42	32	41	23	38	22	39	30	31	18	
523	0.88	0.15	8	8	7	7	7	7	3	3	5	5	3	3	4	4	8	7	7	6	3	3	5	4	7	6	4	4	2	2	4	3	5	4	4	3	1	1	6	5	2	2	3	2	0	0	8	8	3	3	1	1	6	4	5	4	8	7	1	1	5	4	7	7	4	4	8	8	6	5	3	3	4	4	4	4	1	1	8	7	5	3	2	2	4	4	8	7	3	3	0	0	7	5	6	4	1	1	7	5	8	8	4	4	0	0	4	4	5	5	0	0	3	3	3	3	3	3	2	2	6	6	3	3	8	8	7	6	2	2	1	1	2	2	7	6	5	4	4	4	6	4	2	2	7	6	8	5	8	5	3	2	5	4	6	4	1	1	2	2	6	5	3	3	3	3	1	1	8	7	3	3	8	8	5	4	26	15	23	13	47	27	36	29	33	26	25	15	41	32	26	21	41	31	28	16	25	14	41	32	38	22	
524	0.88	0.14	2	2	8	7	2	2	5	4	6	6	8	7	0	0	5	4	8	7	3	3	2	2	1	1	2	2	5	4	0	0	0	0	4	3	0	0	8	7	6	6	8	6	1	1	4	4	4	4	2	2	4	3	3	3	2	2	6	5	3	3	3	3	5	4	6	6	2	2	7	7	2	2	2	2	3	3	8	7	7	5	3	2	3	3	4	4	5	4	0	0	8	5	5	3	8	7	3	2	4	4	2	2	4	4	7	7	6	6	6	6	7	7	2	2	2	2	7	6	7	7	4	4	4	4	8	7	5	4	4	3	6	5	8	7	7	6	4	4	3	2	0	0	7	6	5	3	4	3	4	3	5	4	7	5	0	0	7	7	0	0	0	0	0	0	6	5	8	7	2	2	3	3	1	1	37	21	23	13	21	13	22	18	28	22	23	14	24	19	37	29	39	30	37	20	43	24	26	20	27	16	
525	0.89	0.15	7	6	8	7	4	4	3	3	3	3	8	8	7	7	8	7	2	2	5	4	8	7	0	0	2	2	7	6	0	0	2	2	5	3	6	5	1	1	2	2	3	2	0	0	3	3	2	2	7	6	6	4	0	0	3	3	5	4	6	5	0	0	0	0	6	6	4	4	8	8	8	7	5	5	8	7	4	4	1	1	6	4	3	3	0	0	2	2	4	4	0	0	7	4	6	5	1	1	8	8	5	5	2	2	5	5	8	8	5	5	5	5	4	4	2	2	8	7	0	0	1	1	2	2	2	2	8	7	4	3	3	3	2	2	2	2	8	5	8	5	0	0	2	2	2	2	3	2	6	4	6	5	7	5	0	0	5	5	3	3	7	6	8	7	6	6	8	7	3	3	8	8	2	2	34	19	38	21	40	23	30	24	29	23	25	15	30	24	42	33	26	23	38	21	37	21	38	30	44	25	
526	0.88	0.14	2	2	3	3	1	1	3	3	8	8	3	3	0	0	7	6	2	2	7	6	3	3	8	8	6	5	0	0	3	3	4	4	0	0	5	4	4	4	8	7	5	4	2	2	3	3	2	2	7	6	4	3	6	5	1	1	0	0	3	3	4	4	4	4	7	7	8	7	8	8	7	6	2	2	1	1	2	2	1	1	6	4	8	7	7	6	1	1	5	4	3	2	6	4	8	7	4	3	7	6	3	3	8	7	2	2	4	4	7	6	5	4	1	1	7	6	4	4	1	1	3	3	2	2	4	4	6	5	4	3	0	0	8	7	5	4	8	5	5	3	5	4	7	6	7	4	1	1	1	1	0	0	0	0	3	3	8	8	4	4	3	3	6	5	0	0	6	4	8	8	1	1	5	4	42	24	39	22	40	23	44	35	36	28	31	18	37	29	24	19	36	28	28	16	23	13	40	31	29	17	
527	0.87	0.15	3	3	1	1	3	3	2	2	4	4	8	7	0	0	5	4	7	6	8	7	6	5	2	2	7	6	8	7	6	5	5	4	5	3	7	6	0	0	4	4	1	1	7	6	4	4	2	2	6	5	3	2	1	1	6	5	3	3	6	5	8	8	7	6	7	7	3	3	2	2	2	2	7	7	5	4	7	6	8	5	7	4	3	3	3	3	6	5	3	3	6	4	6	4	7	6	3	2	6	5	2	2	3	3	1	1	2	2	5	4	1	1	0	0	5	4	3	3	0	0	0	0	8	8	0	0	1	1	3	2	5	4	2	2	8	7	6	4	0	0	2	2	2	2	1	1	5	3	3	2	6	5	0	0	2	2	0	0	1	1	1	1	4	4	3	3	2	2	1	1	6	5	7	6	27	15	39	22	34	20	45	36	28	22	42	25	37	29	26	21	29	22	24	13	32	18	33	26	42	24	
528	0.90	0.13	0	0	1	1	2	2	4	4	1	1	1	1	4	4	2	2	7	6	6	4	8	7	7	7	3	3	2	2	2	2	1	1	2	2	5	4	1	1	3	3	4	3	5	4	2	2	8	7	5	4	7	5	8	7	5	4	8	7	8	7	1	1	0	0	8	8	3	3	2	2	1	1	3	3	8	7	2	2	0	0	2	2	0	0	1	1	6	5	8	7	0	0	2	2	7	6	2	2	7	6	4	4	3	3	8	8	0	0	1	1	2	2	3	3	8	7	7	6	2	2	5	4	2	2	0	0	7	6	1	1	5	4	2	2	0	0	6	4	1	1	5	4	3	3	6	4	1	1	3	2	0	0	6	4	8	7	4	4	5	4	0	0	0	0	3	3	8	6	7	7	7	6	2	2	24	14	39	22	25	15	39	31	44	35	36	21	41	32	39	31	30	23	30	17	22	13	40	31	36	21	
529	0.88	0.14	3	3	8	7	4	4	2	2	5	5	7	6	8	7	2	2	7	6	6	4	0	0	1	1	1	1	7	6	7	6	6	5	0	0	1	1	0	0	3	3	4	3	1	1	1	1	1	1	8	7	1	1	3	3	7	6	7	6	6	5	1	1	0	0	0	0	1	1	7	6	8	7	2	2	2	2	2	2	1	1	6	4	7	6	0	0	4	4	6	5	4	3	3	2	3	3	3	2	8	7	3	3	4	4	1	1	4	4	4	4	2	2	5	4	4	4	8	7	7	7	1	1	1	1	0	0	5	4	4	3	3	3	7	6	1	1	1	1	6	4	7	6	6	5	0	0	8	5	3	2	8	7	5	3	3	3	0	0	0	0	7	6	8	7	6	5	4	3	3	3	2	2	2	2	40	23	25	14	42	25	32	25	42	33	31	18	36	28	40	31	30	23	38	21	39	22	36	28	34	20	
530	0.88	0.13	4	4	7	6	4	4	6	6	7	7	0	0	8	7	2	2	0	0	4	3	5	4	1	1	4	4	2	2	3	3	7	6	0	0	8	7	1	1	8	7	1	1	6	5	0	0	7	6	6	5	8	6	6	5	4	4	0	0	6	5	8	7	4	4	0	0	8	7	5	4	6	5	5	5	3	3	5	4	3	2	3	2	0	0	0	0	7	6	3	3	3	2	4	3	6	5	1	1	6	5	2	2	0	0	6	6	5	5	6	5	8	7	3	3	1	1	3	3	6	6	8	7	6	6	3	3	8	7	2	2	6	5	6	5	8	7	0	0	2	2	4	4	5	4	5	3	0	0	2	2	3	3	7	5	7	6	5	5	0	0	6	5	2	2	6	5	7	5	0	0	0	0	0	0	27	15	33	19	35	21	21	17	39	31	37	22	46	36	35	28	38	29	39	21	30	17	36	28	26	15	
531	0.85	0.14	6	5	4	4	5	4	4	4	4	4	5	4	2	2	0	0	7	6	8	5	4	4	3	2	7	6	5	4	0	0	4	4	6	4	4	4	7	6	1	1	7	5	6	5	0	0	8	7	1	1	8	6	4	4	4	4	5	4	8	7	6	5	5	4	4	4	5	4	1	1	8	7	4	4	7	6	8	7	3	2	6	4	3	3	7	6	5	4	2	2	0	0	8	5	8	7	3	2	8	7	1	1	8	7	2	2	7	7	8	7	3	3	5	4	4	4	7	6	6	5	7	6	7	6	2	2	2	2	4	3	0	0	5	4	2	2	5	3	8	5	4	4	1	1	6	4	4	3	8	5	7	6	8	5	6	5	7	7	2	2	8	7	1	1	1	1	4	3	1	1	4	4	2	2	39	22	37	21	24	14	33	26	39	31	24	14	33	26	39	31	36	28	29	16	37	21	29	23	43	25	
532	0.87	0.14	0	0	5	4	0	0	4	4	5	5	0	0	2	2	8	7	0	0	4	3	7	6	3	2	4	4	6	5	7	6	7	6	7	5	8	7	1	1	6	5	5	4	6	5	6	5	0	0	0	0	5	4	7	6	0	0	1	1	5	4	8	7	0	0	7	7	6	5	4	4	2	2	8	8	7	6	3	3	7	5	1	1	3	3	6	5	4	4	3	3	5	3	3	2	1	1	2	2	1	1	8	8	4	4	7	7	1	1	8	7	5	4	5	4	8	7	8	7	6	5	6	5	6	5	1	1	7	6	6	4	0	0	7	6	6	5	6	4	0	0	2	2	4	4	1	1	6	4	0	0	2	2	3	2	1	1	3	3	5	4	1	1	0	0	5	4	6	4	1	1	4	4	0	0	41	23	32	18	44	26	42	33	32	25	27	16	23	18	39	31	41	31	41	23	24	14	28	22	32	18	
533	0.87	0.15	0	0	2	2	7	6	8	8	8	8	8	7	7	6	4	4	5	4	5	3	0	0	8	5	3	3	2	2	0	0	3	3	3	2	6	5	7	6	4	4	4	3	8	7	2	2	2	2	0	0	6	4	3	3	5	4	1	1	1	1	7	6	5	4	5	5	1	1	4	4	7	6	7	7	0	0	0	0	5	3	1	1	4	4	5	4	1	1	2	2	5	3	5	3	7	6	5	3	6	5	2	2	7	6	6	6	4	4	7	6	7	6	8	7	1	1	1	1	8	7	1	1	8	7	0	0	3	3	3	2	1	1	7	6	0	0	7	5	0	0	1	1	0	0	1	1	5	3	0	0	3	3	8	5	1	1	0	0	8	7	0	0	7	6	0	0	4	3	1	1	8	7	0	0	31	18	22	13	38	22	41	32	46	36	38	22	40	31	35	28	43	33	33	18	26	15	37	29	23	13	
534	0.85	0.14	7	6	8	7	3	3	2	2	6	5	4	4	4	4	4	4	6	5	5	3	0	0	8	5	5	4	6	5	2	2	5	4	7	5	3	3	2	2	1	1	5	4	8	7	3	3	0	0	7	6	7	5	6	5	4	4	4	4	5	4	5	4	7	6	8	8	5	4	2	2	6	5	4	4	8	7	8	7	0	0	8	5	7	6	2	2	3	3	6	5	8	5	6	4	7	6	7	5	4	4	7	7	2	2	1	1	5	5	8	7	2	2	5	4	1	1	8	7	4	4	3	3	1	1	4	4	0	0	3	2	8	7	8	7	6	5	3	2	0	0	8	7	0	0	3	2	5	3	3	2	1	1	7	5	6	5	8	8	8	7	5	4	2	2	8	7	4	3	8	8	5	4	7	6	26	15	35	20	40	23	35	28	31	24	43	25	32	25	41	32	45	34	28	16	33	19	28	22	29	17	
535	0.87	0.15	4	4	5	4	5	4	3	3	4	4	2	2	2	2	3	3	3	3	1	1	0	0	3	2	5	4	7	6	6	4	0	0	5	3	0	0	0	0	2	2	8	6	3	3	3	3	8	7	8	7	1	1	3	3	1	1	7	6	2	2	1	1	2	2	6	5	5	4	5	4	1	1	5	4	3	3	2	2	6	4	3	2	2	2	5	4	2	2	0	0	2	2	0	0	6	5	3	2	5	4	8	8	3	3	2	2	6	6	5	4	2	2	6	5	8	7	8	7	8	7	1	1	3	3	3	3	3	3	6	4	4	4	3	3	5	4	7	5	5	3	8	7	7	6	2	2	2	2	6	4	3	3	0	0	2	2	8	5	3	3	7	6	8	7	0	0	3	2	6	5	1	1	3	3	39	22	30	17	25	15	37	29	36	28	31	18	29	23	33	26	33	25	39	21	22	13	36	28	36	21	
536	0.88	0.13	1	1	7	6	5	4	3	3	6	5	4	4	0	0	3	3	5	4	4	3	3	3	1	1	0	0	0	0	7	6	0	0	1	1	5	4	6	5	4	4	1	1	6	5	2	2	6	5	0	0	5	4	5	4	0	0	5	4	8	7	5	4	7	6	3	3	8	7	6	6	6	5	3	3	5	4	2	2	4	3	1	1	3	3	2	2	8	7	5	4	4	3	2	2	2	2	5	3	6	5	7	7	0	0	0	0	3	3	4	4	8	7	0	0	6	5	8	7	1	1	6	5	5	4	2	2	1	1	0	0	0	0	3	3	8	7	6	4	4	3	8	7	0	0	8	5	6	4	4	3	1	1	1	1	2	2	2	2	0	0	3	3	7	6	3	3	1	1	1	1	0	0	1	1	24	14	31	18	28	17	29	23	43	34	37	22	31	24	36	28	39	35	29	16	38	22	32	25	39	22	
537	0.89	0.15	1	1	7	6	2	2	6	6	3	3	0	0	1	1	3	3	5	4	6	4	1	1	8	8	0	0	3	3	7	7	7	6	6	5	2	2	6	5	5	4	0	0	6	5	2	2	7	6	7	6	3	2	1	1	4	4	1	1	2	2	7	6	0	0	2	2	2	2	7	7	3	3	5	5	7	6	8	7	7	5	7	4	6	5	3	3	5	4	4	4	6	4	3	2	7	6	8	5	3	3	0	0	5	4	7	7	5	5	7	6	2	2	1	1	2	2	5	4	0	0	2	2	7	6	1	1	1	1	0	0	4	4	4	4	3	3	1	1	2	2	2	2	2	2	0	0	2	2	8	5	7	6	5	3	1	1	3	2	1	1	2	2	6	5	8	8	1	1	4	4	8	8	1	1	41	23	42	24	29	17	42	33	33	26	45	26	32	25	35	28	33	31	45	25	30	17	24	19	37	21	
538	0.88	0.14	8	7	0	0	0	0	7	7	0	0	4	4	6	6	2	2	8	7	4	3	4	4	5	3	0	0	2	2	8	5	6	5	0	0	5	4	6	5	8	7	1	1	3	3	2	2	6	5	6	5	7	5	8	7	0	0	3	3	2	2	3	3	6	5	4	4	6	5	2	2	1	1	3	3	4	4	1	1	0	0	6	4	1	1	3	3	5	4	2	2	1	1	7	4	7	6	2	2	1	1	8	8	8	7	8	8	3	3	4	4	0	0	6	5	3	3	7	6	4	4	6	5	8	7	7	6	4	4	5	3	4	4	2	2	2	2	2	2	7	5	7	6	8	7	7	4	3	2	2	2	4	4	7	5	4	4	1	1	6	5	7	6	6	5	0	0	5	4	5	4	4	4	7	6	27	15	24	14	29	17	39	31	31	24	29	17	34	27	38	30	23	18	28	16	39	22	29	23	37	21	
